log_var,lab_var,num_wells,wells_found_in,r_values,avg_r,avg_abs_r,std_r,consistent_direction,HRDH_1119_r,HRDH_1867_r,HRDH_1804_r,HRDH_697_r
Log_RTHKC,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': -0.1993359946838161, 'HRDH_1867': -0.312233306651784}",-0.25578465066780004,0.25578465066780004,0.05644865598398395,True,,-0.312233306651784,-0.1993359946838161,
Log_SHR,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': -0.26434765740414046, 'HRDH_1867': -0.2385179258585074}",-0.2514327916313239,0.2514327916313239,0.01291486577281653,True,,-0.2385179258585074,-0.26434765740414046,
Log_ZDEN,Lab_XRD_Plagioclase,2,"['HRDH_1119', 'HRDH_1867']","{'HRDH_1119': -0.3636034321512523, 'HRDH_1867': -0.12310879174402833}",-0.2433561119476403,0.2433561119476403,0.12024732020361198,True,-0.3636034321512523,-0.12310879174402833,,
Log_ZDNC,Lab_XRD_Plagioclase,2,"['HRDH_1119', 'HRDH_1867']","{'HRDH_1119': -0.36356276436545404, 'HRDH_1867': -0.12313502237545453}",-0.2433488933704543,0.2433488933704543,0.12021387099499976,True,-0.36356276436545404,-0.12313502237545453,,
Log_U,Lab_XRD_Quartz,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.2081860051589564, 'HRDH_697': -0.27555022371052734}",-0.24186811443474188,0.24186811443474188,0.033682109275785466,True,-0.2081860051589564,,,-0.27555022371052734
Log_ZCOR,Lab_XRD_K-Feldspar,2,"['HRDH_1867', 'HRDH_697']","{'HRDH_1867': -0.3016101447504952, 'HRDH_697': 0.1744295537416231}",-0.06359029550443604,0.23801984924605915,0.23801984924605915,False,,-0.3016101447504952,,0.1744295537416231
Log_U,Lab_XRF_Si,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.13810345043040956, 'HRDH_697': -0.33780273883803486}",-0.2379530946342222,0.2379530946342222,0.09984964420381265,True,-0.13810345043040956,,,-0.33780273883803486
Log_HRD2,Lab_XRF_Mg,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.2825865422417781, 'HRDH_697': -0.18305251510340964}",0.049767013569184226,0.23281952867259387,0.23281952867259387,False,0.2825865422417781,,,-0.18305251510340964
Log_CN,Lab_XRF_Ca,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.28387418438783857, 'HRDH_697': 0.17620114341316187}",0.23003766390050023,0.23003766390050023,0.05383652048733835,True,0.28387418438783857,,,0.17620114341316187
Log_ZDNC,Lab_XRF_Mg,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.2921312766470322, 'HRDH_697': 0.1677608851434371}",-0.06218519575179755,0.22994608089523466,0.22994608089523466,False,-0.2921312766470322,,,0.1677608851434371
Log_ZDEN,Lab_XRF_Mg,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.2919897969068215, 'HRDH_697': 0.16775665119426436}",-0.06211657285627856,0.22987322405054292,0.22987322405054292,False,-0.2919897969068215,,,0.16775665119426436
Log_RTHU,Lab_XRF_Mg,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.17531206218686496, 'HRDH_697': -0.2792852108854886}",-0.05198657434931181,0.22729863653617677,0.22729863653617677,False,0.17531206218686496,,,-0.2792852108854886
Log_CNC,Lab_XRF_Ca,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.276642903818201, 'HRDH_697': 0.17619855504169768}",0.22642072942994934,0.22642072942994934,0.05022217438825166,True,0.276642903818201,,,0.17619855504169768
Log_SHR,Lab_XRF_P,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.3083683885950595, 'HRDH_697': -0.12283058950594655}",-0.21559948905050302,0.21559948905050302,0.09276889954455647,True,-0.3083683885950595,,,-0.12283058950594655
Log_ZCOR,Lab_XRD_Chlorite,2,"['HRDH_1867', 'HRDH_697']","{'HRDH_1867': 0.24756489687820837, 'HRDH_697': 0.17442955374162314}",0.21099722530991577,0.21099722530991577,0.03656767156829262,True,,0.24756489687820837,,0.17442955374162314
Log_UC,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': -0.19943544457408566, 'HRDH_1867': 0.22116453320545135}",0.010864544315682845,0.2102999888897685,0.2102999888897685,False,,0.22116453320545135,-0.19943544457408566,
Log_SPD,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': -0.1902558835185475, 'HRDH_1867': -0.217016931501703}",-0.20363640751012524,0.20363640751012524,0.013380523991577756,True,,-0.217016931501703,-0.1902558835185475,
Log_CHT,Lab_XRD_Quartz,2,"['HRDH_1119', 'HRDH_1867']","{'HRDH_1119': 0.2958469977381924, 'HRDH_1867': -0.10750914776928255}",0.09416892498445492,0.20167807275373748,0.20167807275373748,False,0.2958469977381924,-0.10750914776928255,,
Log_UC,Lab_XRD_Illite/Mica,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': -0.30026600369179196, 'HRDH_1867': -0.10017499166171313}",-0.20022049767675254,0.20022049767675254,0.10004550601503942,True,,-0.10017499166171313,-0.30026600369179196,
Log_SLTM,Lab_XRF_K,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.25420602191086533, 'HRDH_697': 0.1321893815264561}",0.1931977017186607,0.1931977017186607,0.06100832019220462,True,0.25420602191086533,,,0.1321893815264561
Log_RTHU,Lab_XRD_Quartz,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.14405202498859504, 'HRDH_697': 0.2260003543931973}",0.18502618969089618,0.18502618969089618,0.04097416470230113,True,0.14405202498859504,,,0.2260003543931973
Log_RTHK,Lab_XRF_Sr,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.22609310086446321, 'HRDH_697': -0.14267596612547592}",0.041708567369493646,0.18438453349496958,0.18438453349496958,False,0.22609310086446321,,,-0.14267596612547592
Log_RTHK,Lab_XRF_S,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.22076698945945664, 'HRDH_697': -0.14756003310155963}",-0.18416351128050812,0.18416351128050812,0.036603478178948504,True,-0.22076698945945664,,,-0.14756003310155963
Log_RTHU,Lab_XRF_Cl,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.19050878346476977, 'HRDH_697': -0.17168598723872705}",0.009411398113021358,0.1810973853517484,0.1810973853517484,False,0.19050878346476977,,,-0.17168598723872705
Log_CALX,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': 0.20873332141250925, 'HRDH_1867': 0.15164670608182684}",0.18019001374716803,0.18019001374716803,0.028543307665341203,True,,0.15164670608182684,0.20873332141250925,
Log_SHR,Lab_XRD_Chlorite,2,"['HRDH_1867', 'HRDH_697']","{'HRDH_1867': -0.13208514223809786, 'HRDH_697': 0.22821856133449742}",0.048066709548199776,0.18015185178629764,0.18015185178629764,False,,-0.13208514223809786,,0.22821856133449742
Log_CAL,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': 0.20658028860450833, 'HRDH_1867': 0.15164670608182684}",0.1791134973431676,0.1791134973431676,0.027466791261340745,True,,0.15164670608182684,0.20658028860450833,
Log_RTHK,Lab_XRF_P,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': 0.21855273550323798, 'HRDH_697': -0.13813966170176406}",0.04020653690073696,0.178346198602501,0.178346198602501,False,0.21855273550323798,,,-0.13813966170176406
Log_TTEN,Lab_XRD_Anatase,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': 0.16990913227571205, 'HRDH_1867': 0.18387144368079889}",0.17689028797825546,0.17689028797825546,0.006981155702543415,True,,0.18387144368079889,0.16990913227571205,
Log_SHR,Lab_XRD_K-Feldspar,2,"['HRDH_1867', 'HRDH_697']","{'HRDH_1867': -0.11897720221526348, 'HRDH_697': 0.22821856133449744}",0.05462067955961698,0.17359788177488045,0.17359788177488045,False,,-0.11897720221526348,,0.22821856133449744
Log_UC,Lab_XRD_Dickite,2,"['HRDH_1804', 'HRDH_1867']","{'HRDH_1804': -0.10521464356398291, 'HRDH_1867': 0.22699462446121532}",0.060889990448616205,0.16610463401259912,0.16610463401259912,False,,0.22699462446121532,-0.10521464356398291,
Log_CVOL,Lab_XRD_Quartz,2,"['HRDH_1119', 'HRDH_1867']","{'HRDH_1119': -0.17776862768775756, 'HRDH_1867': 0.11196239591766013}",-0.03290311588504871,0.14486551180270885,0.14486551180270885,False,-0.17776862768775756,0.11196239591766013,,
Log_BVOL,Lab_XRD_Quartz,2,"['HRDH_1119', 'HRDH_1867']","{'HRDH_1119': -0.16633854180595675, 'HRDH_1867': 0.10698441646834811}",-0.02967706266880432,0.13666147913715243,0.13666147913715243,False,-0.16633854180595675,0.10698441646834811,,
Log_RUK,Lab_XRF_P,2,"['HRDH_1119', 'HRDH_697']","{'HRDH_1119': -0.11475078497171434, 'HRDH_697': -0.12448986640748115}",-0.11962032568959774,0.11962032568959774,0.004869540717883404,True,-0.11475078497171434,,,-0.12448986640748115
